loan_id,customer_id,loan_amount,loan_type,interest_rate,term,issue_date,status,credit_score_band,exposure_at_default,recovered_amount
321,359,4301256,personal,22.2,24,2021-01-01,paid,300-500,4564140.512823536,0.0
322,304,4002942,personal,15.6,60,2022-04-05,active,300-500,3790240.3175100265,0.0
323,158,2440412,mortgage,13.2,36,2021-08-12,active,500-600,2708845.8878389844,0.0
324,570,4670110,auto,17.0,120,2021-10-31,default,500-600,5424786.314286544,607039.0935296824
325,875,886058,personal,17.7,24,2021-07-13,active,600-700,808904.0396649428,0.0
326,565,2153167,business,5.9,24,2020-11-07,active,300-500,2553647.142871086,0.0
327,111,112877,personal,25.0,120,2020-10-24,paid,500-600,118418.14306984514,0.0
328,730,3678893,mortgage,12.3,120,2020-01-24,active,500-600,4235389.978103563,0.0
329,1026,4598226,mortgage,6.2,60,2020-04-19,active,700+,3869713.3017982054,0.0
330,1073,1555329,mortgage,22.0,12,2020-02-21,default,300-500,1400728.7605354171,156742.96973450546
331,389,3082753,mortgage,24.9,12,2022-07-27,active,500-600,2862051.412071225,0.0
332,949,401670,personal,21.3,36,2020-10-16,active,600-700,369989.82938490674,0.0
333,859,4636043,auto,22.0,12,2021-03-19,active,700+,4027536.684808211,0.0
334,453,1704512,auto,17.5,36,2021-04-11,active,700+,1955553.1733869787,0.0
335,738,3828806,personal,23.4,36,2020-09-15,active,700+,3704158.671296911,0.0
336,174,4816100,auto,5.7,24,2020-11-19,active,300-500,5708292.566504519,0.0
337,972,4943431,personal,20.3,24,2021-10-12,active,700+,5108486.954253513,0.0
338,815,1360339,auto,18.4,60,2022-06-27,active,600-700,1163576.648103399,0.0
339,660,3429998,personal,6.0,120,2022-03-28,paid,700+,3492979.2251684214,0.0
340,690,4162363,personal,15.9,120,2020-12-03,default,500-600,4984088.624686768,557724.5748525616
341,540,3744942,personal,15.3,36,2022-02-25,paid,700+,3842567.6752915727,0.0
342,1090,50633,mortgage,18.8,120,2021-07-09,active,500-600,40544.26022077806,0.0
343,340,1267302,mortgage,6.6,36,2022-07-17,active,600-700,1486839.2111919783,0.0
344,960,1061893,personal,21.1,120,2021-02-25,active,500-600,949287.4902426726,0.0
345,253,4511428,personal,7.8,60,2020-09-15,paid,500-600,4851642.099531511,0.0
346,885,1888166,personal,13.4,24,2021-09-16,active,600-700,1899555.5343446392,0.0
347,195,4915627,mortgage,22.6,24,2022-01-08,active,500-600,4572385.984735398,0.0
348,825,3596575,mortgage,16.2,36,2020-03-05,active,600-700,3283873.6979465634,0.0
349,393,3860404,personal,12.6,120,2020-06-11,active,600-700,4522478.515304751,0.0
350,308,3433376,personal,6.0,12,2020-06-12,active,600-700,3999094.5939318663,0.0
351,442,2831105,auto,18.4,60,2021-11-08,active,500-600,2845979.4445401817,0.0
352,187,1882204,personal,24.7,120,2020-02-08,active,700+,1700379.4764068085,0.0
353,917,1910946,personal,23.2,12,2021-10-26,default,600-700,1606984.8388043803,179823.23419720723
354,875,936109,personal,19.3,60,2020-11-15,active,300-500,807516.2244727343,0.0
355,1036,718669,mortgage,7.1,60,2020-12-25,default,600-700,725065.6501945099,81135.58203839994
356,489,4237939,mortgage,9.8,24,2020-09-25,active,300-500,3912177.0381224984,0.0
357,424,2317539,mortgage,8.7,36,2020-11-19,active,300-500,1893029.0241379992,0.0
358,1039,3236419,personal,12.1,120,2020-11-21,active,600-700,3178380.149600466,0.0
359,988,2606882,auto,9.7,60,2021-08-09,active,600-700,2863596.574047182,0.0
360,931,3975292,personal,9.9,120,2020-09-13,active,300-500,4598132.984365924,0.0
361,256,1016891,auto,17.3,60,2020-07-18,active,500-600,1051580.831399489,0.0
362,767,3957526,mortgage,11.4,24,2021-03-13,active,700+,4310999.75428068,0.0
363,750,737467,mortgage,18.5,36,2021-09-01,active,500-600,697369.5831749396,0.0
364,732,4660100,personal,24.0,12,2020-04-13,active,300-500,4653087.815587544,0.0
365,676,3008851,personal,17.8,12,2021-01-06,active,700+,3285216.198734823,0.0
366,718,3671306,mortgage,20.0,24,2022-06-23,active,500-600,4005627.2064405074,0.0
367,758,2033969,mortgage,20.0,60,2020-06-12,active,600-700,1972564.504728068,0.0
368,236,1007057,personal,11.6,24,2020-04-22,late,500-600,1024647.2007950799,0.0
369,1022,3684153,business,5.3,36,2021-09-06,active,600-700,4308772.168309089,0.0
370,773,4758584,business,6.1,12,2021-07-02,active,500-600,5009832.676368477,0.0
371,527,2222292,mortgage,10.6,120,2020-04-15,default,700+,2349028.980026521,262858.72661102074
372,551,4380297,business,18.8,12,2021-11-29,default,500-600,4878985.5651498865,545963.4358339723
373,711,3628313,personal,23.1,36,2020-12-29,paid,600-700,3069876.293040359,0.0
374,949,2960501,personal,24.2,60,2020-01-21,paid,700+,2987600.58732414,0.0
375,1010,1394410,personal,5.5,24,2021-10-21,paid,700+,1650664.482949448,0.0
376,918,2317199,mortgage,24.8,12,2022-09-24,late,300-500,2188974.839636026,0.0
377,240,296100,personal,11.4,12,2020-05-08,active,700+,271811.05278223247,0.0
378,182,4268183,business,21.9,120,2021-04-27,default,500-600,4440972.647303524,496949.3458405093
379,276,2058880,personal,8.6,24,2021-11-29,paid,600-700,1829207.3443396047,0.0
380,297,2479606,personal,6.3,120,2022-03-06,default,500-600,2535094.7783147916,283679.6782552043
381,723,4928349,auto,12.6,120,2020-07-17,late,500-600,4249522.172823297,0.0
382,667,3049316,personal,22.2,60,2022-01-16,active,300-500,3146642.190560598,0.0
383,1071,1055533,personal,9.4,12,2022-08-09,active,600-700,1098758.8427402182,0.0
384,790,1295844,mortgage,8.1,24,2021-09-11,late,600-700,1253547.9001300668,0.0
385,520,4683584,personal,23.2,60,2021-06-04,active,300-500,4463917.213696734,0.0
386,500,1566232,personal,23.8,60,2022-08-18,paid,600-700,1406763.444118277,0.0
387,797,797600,personal,5.3,60,2021-02-23,active,700+,743657.45309123,0.0
388,570,4511572,mortgage,19.5,36,2020-08-13,default,600-700,4508587.0847573895,504515.4700053303
389,317,3977454,business,11.2,36,2022-07-18,paid,500-600,3575983.954613521,0.0
390,1024,1495619,auto,12.5,60,2020-07-27,active,700+,1664824.0389095047,0.0
391,1028,1848524,personal,14.4,36,2020-09-01,active,600-700,2003086.6641745924,0.0
392,927,1209399,personal,13.5,24,2020-10-14,active,300-500,1097798.4985682,0.0
393,1086,2661813,mortgage,15.3,12,2020-03-06,paid,600-700,2233192.0735203284,0.0
394,828,132026,business,16.6,24,2022-05-17,paid,300-500,105630.30793075867,0.0
395,731,1291507,personal,14.3,12,2020-06-01,active,600-700,1341472.229953064,0.0
396,1050,3220912,personal,19.0,36,2021-05-05,active,700+,2849043.2109270063,0.0
397,1005,2614684,auto,19.4,24,2021-03-10,paid,500-600,2104906.8733019894,0.0
398,274,745053,business,13.8,120,2021-12-03,paid,500-600,703057.4232441593,0.0
399,122,572167,personal,7.8,60,2020-08-05,active,500-600,677903.1096755116,0.0
400,824,3129712,personal,17.8,12,2021-03-04,active,500-600,3367498.513741092,0.0
401,1016,321741,personal,20.5,12,2021-05-16,paid,600-700,367783.9006167898,0.0
402,334,4207930,personal,17.8,120,2021-10-27,active,600-700,3609964.7974977097,0.0
403,112,1668800,mortgage,16.8,120,2022-02-27,late,300-500,1383961.3089715661,0.0
404,200,1553971,mortgage,9.6,60,2021-08-16,active,700+,1250343.5672523868,0.0
405,1028,1817737,mortgage,17.9,36,2020-08-08,default,300-500,2149046.681629261,240480.50448246475
406,635,3761531,personal,11.7,24,2021-03-10,active,700+,3460913.5581268673,0.0
407,975,2315289,personal,23.4,24,2020-10-06,paid,500-600,2277785.895378969,0.0
408,622,3041301,personal,18.1,24,2021-09-14,active,600-700,2912986.83639348,0.0
409,884,2854472,personal,10.6,36,2020-04-01,active,300-500,3117605.1477138903,0.0
410,551,154454,auto,14.5,60,2021-06-07,active,500-600,142713.3263508516,0.0
411,530,4640746,personal,21.9,24,2020-05-18,paid,700+,4706557.129271852,0.0
412,892,264043,personal,11.7,12,2021-10-28,active,500-600,316385.0111942546,0.0
413,705,4847502,personal,15.5,12,2020-01-23,active,700+,4739041.181307315,0.0
414,812,2570079,mortgage,18.6,12,2021-02-20,active,600-700,2622787.7640200346,0.0
415,632,4824647,mortgage,20.1,120,2022-09-02,active,700+,4829525.803297518,0.0
416,951,4934374,auto,8.5,120,2022-01-01,active,700+,5532787.55834653,0.0
417,1078,1855733,personal,16.3,36,2020-12-13,active,500-600,1682659.6606794754,0.0
418,822,4314388,auto,23.2,24,2020-08-24,default,600-700,3745644.6926361164,419141.4421087908
419,751,1024391,personal,24.4,120,2022-02-03,paid,700+,1128507.29779524,0.0
420,392,483006,personal,18.1,12,2022-07-22,paid,500-600,466703.2310900713,0.0
421,909,4184904,business,24.7,120,2020-07-01,paid,700+,4877465.451948229,0.0
422,1012,2894991,personal,16.4,12,2021-05-22,active,600-700,3061926.9339753254,0.0
423,200,83568,mortgage,13.9,24,2020-07-16,paid,600-700,85718.81006381077,0.0
424,601,3214288,personal,16.0,36,2021-11-12,active,300-500,2662018.1063368637,0.0
425,403,1207442,mortgage,7.3,60,2020-05-02,active,600-700,1318725.604625357,0.0
426,970,1209529,auto,13.0,60,2022-07-13,active,500-600,1299537.4869034092,0.0
427,639,1800228,auto,14.2,12,2021-06-29,active,700+,1901092.5601902646,0.0
428,652,2333176,auto,22.0,120,2021-01-15,active,600-700,2116572.828226628,0.0
429,454,1239351,mortgage,20.2,120,2022-04-04,active,500-600,1460817.7300226176,0.0
430,402,971858,personal,17.0,12,2021-05-29,default,700+,902527.643379145,100993.75916052303
431,595,481678,mortgage,11.9,24,2020-01-06,active,600-700,414672.9211149287,0.0
432,757,1439740,auto,8.7,12,2020-10-30,active,700+,1720317.1963224546,0.0
433,867,2992885,personal,12.0,24,2021-09-05,active,500-600,3287679.718038135,0.0
434,1073,4218694,mortgage,18.6,36,2020-07-10,active,600-700,4074898.772699267,0.0
435,326,507619,auto,10.3,36,2021-01-10,active,600-700,596130.7850925177,0.0
436,335,228547,mortgage,13.5,12,2021-06-08,active,600-700,191167.44102370852,0.0
437,972,561595,personal,12.7,36,2020-02-05,active,300-500,468968.04033562914,0.0
438,991,4431740,auto,20.3,120,2022-09-01,default,500-600,4755170.190918819,532108.3698122334
439,554,2332273,personal,22.7,24,2020-03-10,paid,700+,2031850.1612754683,0.0
440,112,2094820,personal,19.0,60,2020-10-15,active,500-600,2444352.8796868785,0.0
441,309,1432533,mortgage,11.8,60,2020-04-14,active,700+,1627563.2996143538,0.0
442,840,3849346,personal,13.7,36,2021-12-16,paid,500-600,3551202.1794500025,0.0
443,496,3868804,auto,7.9,24,2020-11-08,active,700+,4470541.652496828,0.0
444,199,2335452,personal,8.4,120,2020-02-24,active,600-700,1908426.4537586556,0.0
445,130,1403488,personal,8.3,60,2020-04-16,active,600-700,1430793.0570651358,0.0
446,997,938252,personal,7.6,120,2021-10-14,default,500-600,1101719.0574231439,123283.48052737607
447,627,597073,business,8.6,120,2022-01-06,active,700+,681948.8325528296,0.0
448,748,610338,mortgage,9.1,60,2020-11-02,paid,600-700,575200.4321208207,0.0
449,428,4751330,personal,7.2,60,2022-05-09,active,600-700,4148615.1140173515,0.0
450,265,84231,personal,17.8,36,2022-03-31,active,300-500,74478.41772073433,0.0
451,558,3536185,personal,24.8,24,2020-02-05,active,600-700,3556706.0163370743,0.0
452,921,4155466,mortgage,22.6,12,2020-05-12,paid,700+,4316320.671132951,0.0
453,1051,1860131,personal,5.9,24,2022-06-05,paid,300-500,1512520.3710381766,0.0
454,1081,4698200,mortgage,13.5,12,2020-01-25,active,600-700,4535739.174238941,0.0
455,1092,2263840,mortgage,22.2,60,2022-04-28,active,300-500,2563017.4271517186,0.0
456,199,2603050,auto,7.7,120,2020-02-06,active,700+,2545084.189564517,0.0
457,720,4032529,mortgage,22.0,24,2020-01-19,active,700+,3498905.068035934,0.0
458,954,3123534,mortgage,16.9,120,2020-02-04,active,500-600,3691842.6361980448,0.0
459,272,3610957,personal,23.6,24,2020-12-28,active,300-500,3273369.4099305016,0.0
460,848,2808610,auto,22.5,24,2021-02-21,late,600-700,3143877.4444569913,0.0
461,261,3181856,auto,18.5,120,2022-04-01,active,300-500,2792134.852372215,0.0
462,1004,1090132,personal,18.2,36,2021-03-05,active,500-600,1056631.253460716,0.0
463,827,1735812,business,9.3,60,2021-06-01,active,500-600,1729162.1318446384,0.0
464,875,3295749,personal,7.3,36,2021-04-11,active,500-600,3296586.5103944526,0.0
465,362,4780554,personal,13.3,36,2022-06-15,active,300-500,4812055.686417718,0.0
466,903,1672918,personal,8.7,24,2020-07-17,paid,300-500,1488861.9159502538,0.0
467,373,527200,business,7.0,60,2021-06-29,active,300-500,530556.2652711009,0.0
468,102,4387987,mortgage,11.0,24,2021-07-21,late,600-700,4355889.320699914,0.0
469,127,3849973,auto,22.2,12,2022-02-06,active,600-700,3401404.1714038765,0.0
470,425,1373864,personal,5.3,24,2020-07-29,active,500-600,1642147.5234824023,0.0
471,1039,4736429,mortgage,10.9,120,2021-08-31,active,600-700,5429015.021973042,0.0
472,248,1239003,personal,13.5,24,2022-03-04,default,700+,1431086.3046583638,160140.00972807145
473,639,1970220,auto,15.2,12,2021-05-15,active,500-600,2116466.317954155,0.0
474,587,3010264,personal,8.6,24,2020-08-28,active,700+,2600744.110079316,0.0
475,921,782291,personal,24.3,12,2020-06-18,active,600-700,803598.1235040794,0.0
476,537,3524674,personal,16.6,60,2022-05-08,paid,300-500,3977861.96486665,0.0
477,164,1043879,auto,15.4,24,2020-10-20,active,500-600,851277.682830333,0.0
478,455,2158164,mortgage,5.2,12,2022-07-10,active,600-700,2154575.494065449,0.0
479,632,3083961,mortgage,14.7,60,2022-01-08,active,600-700,2955819.805244803,0.0
480,351,228168,mortgage,21.8,120,2020-11-10,active,500-600,201894.43012676158,0.0
481,334,158178,business,9.4,36,2020-05-06,active,700+,150474.73163823618,0.0
482,326,68123,auto,12.0,12,2021-04-12,active,600-700,81297.9203731839,0.0
483,624,2218977,auto,5.4,120,2022-03-02,default,500-600,2417125.722640111,270478.82121264836
484,412,1227309,personal,24.5,60,2021-01-01,active,300-500,1128897.021654423,0.0
485,148,2877543,personal,6.3,120,2020-01-21,paid,300-500,2998808.47636132,0.0
486,217,3380698,business,23.0,24,2020-11-11,paid,500-600,3038106.503288527,0.0
487,153,2332018,mortgage,11.3,36,2022-01-27,active,500-600,2435413.996413988,0.0
488,749,725003,personal,16.8,12,2020-03-30,active,600-700,839891.8153506574,0.0
489,664,2285598,mortgage,18.6,60,2021-02-07,paid,600-700,2337597.0000780392,0.0
490,143,4902571,business,7.8,36,2021-06-01,default,500-600,5360157.318718013,599807.0433413951
491,914,4501260,personal,13.9,60,2021-03-26,default,600-700,4417246.680544687,494294.3860835748
492,152,846002,mortgage,11.5,120,2022-02-16,paid,300-500,854165.5530366306,0.0
493,685,1371621,auto,6.1,60,2022-06-26,active,500-600,1478648.629838738,0.0
494,657,1180642,mortgage,21.7,60,2021-08-31,paid,600-700,1328177.3879895566,0.0
495,624,400508,personal,5.9,120,2020-05-29,active,500-600,426052.62236581394,0.0
496,776,1779107,business,18.1,120,2021-03-21,active,700+,2118910.7395095285,0.0
497,201,46160,business,11.3,36,2022-08-14,active,700+,52065.204261107494,0.0
498,891,29156,auto,8.8,12,2020-03-20,paid,600-700,32388.353170218885,0.0
499,869,2580348,mortgage,18.3,120,2020-01-17,active,300-500,2936540.8676482122,0.0
500,1081,2572688,personal,16.5,36,2020-05-17,default,500-600,2347537.599613999,262691.83962943754
501,948,4664126,business,11.3,60,2021-10-13,paid,300-500,4537349.745582658,0.0
502,967,4161674,personal,15.3,60,2022-04-30,paid,600-700,4268983.4605787555,0.0
503,497,1824630,auto,9.9,24,2021-05-22,paid,700+,1797177.579288031,0.0
504,237,4924005,business,22.3,120,2021-07-05,active,600-700,5608358.613689783,0.0
505,774,891809,mortgage,11.3,36,2022-07-07,paid,600-700,723103.1790731994,0.0
506,1020,4509311,auto,9.9,36,2021-11-10,default,600-700,3984743.6039430196,445896.85291666613
507,486,747197,auto,20.0,12,2020-03-14,default,700+,861280.9929267853,96378.2171186557
508,210,3818282,personal,5.4,36,2020-03-14,paid,500-600,3144889.9967557946,0.0
509,713,655649,mortgage,10.4,120,2020-02-19,active,700+,584049.0617091219,0.0
510,116,222986,personal,12.5,36,2020-01-10,active,600-700,209718.36246773246,0.0
511,879,3353014,mortgage,22.6,24,2020-04-12,active,500-600,3689308.64430778,0.0
512,281,3648236,personal,24.0,60,2022-05-11,paid,700+,3736057.352904383,0.0
513,983,39777,mortgage,19.3,60,2021-01-22,active,700+,47010.12450499729,0.0
514,635,3412155,auto,14.9,36,2021-01-19,default,600-700,3040741.9488225286,340262.10975531663
515,640,3837271,business,17.8,36,2020-10-25,active,700+,4408441.735428602,0.0
516,270,4624965,personal,13.3,36,2020-12-04,default,500-600,4223357.995247254,472598.045444562
517,508,208110,mortgage,11.0,36,2021-01-23,paid,500-600,186924.25708273138,0.0
518,839,4089430,mortgage,24.0,24,2022-09-16,active,300-500,4086772.194545371,0.0
519,477,424627,business,7.3,120,2021-04-18,default,600-700,351795.7421814197,39366.3005451482
520,287,2813089,mortgage,11.9,24,2021-09-07,paid,500-600,2682907.132349705,0.0
521,957,2385163,mortgage,23.0,24,2022-03-12,active,500-600,2247468.4636498163,0.0
522,329,3742517,business,19.5,24,2022-08-19,active,600-700,3233686.717576134,0.0
523,932,3301066,personal,5.6,60,2022-03-02,active,300-500,3777469.038684907,0.0
524,951,4894872,business,5.5,24,2020-05-21,paid,300-500,4671449.764833215,0.0
525,218,4763954,business,15.3,36,2022-03-19,active,500-600,5682292.22674997,0.0
526,255,1227933,business,14.7,24,2020-06-18,active,500-600,1424258.8323943205,0.0
527,883,1709547,personal,13.9,36,2020-01-13,active,500-600,1500852.8188070671,0.0
528,786,2887597,mortgage,11.0,120,2021-10-30,active,500-600,2893513.307790606,0.0
529,564,4410131,auto,24.7,60,2021-03-24,paid,500-600,4589718.83461545,0.0
530,203,3119823,personal,10.4,120,2020-06-22,paid,300-500,3517863.1252700305,0.0
531,703,352424,mortgage,14.8,120,2021-11-04,active,500-600,406787.90416125726,0.0
532,797,1471659,personal,13.1,60,2022-08-16,default,700+,1544663.8947982667,172849.45732091737
533,1071,2950107,personal,8.4,36,2020-05-11,paid,500-600,2401545.4634517087,0.0
534,894,2060241,mortgage,9.1,36,2021-06-23,active,600-700,2044810.9894526722,0.0
535,601,3031034,mortgage,23.4,36,2021-08-17,active,300-500,3497575.0406004013,0.0
536,792,4944349,personal,22.2,60,2022-06-15,paid,500-600,5367762.484900043,0.0
537,781,1166245,mortgage,9.0,24,2022-07-20,default,500-600,1338915.475383629,149826.00039917632
538,798,4936622,mortgage,22.5,12,2022-05-24,default,700+,5280368.447880196,590878.5877265465
539,274,168998,mortgage,9.2,24,2020-09-25,active,500-600,138175.1314354843,0.0
540,833,1686079,mortgage,17.5,24,2020-09-07,paid,600-700,2001717.4779560743,0.0
541,844,632995,mortgage,6.6,120,2021-01-04,active,600-700,738836.4584351615,0.0
542,773,3772853,mortgage,22.6,12,2021-09-09,paid,300-500,3209308.7987591843,0.0
543,520,4060230,personal,6.0,36,2022-02-11,late,700+,3431204.8225415978,0.0
544,233,2013011,mortgage,16.1,24,2022-05-14,late,500-600,2044477.1805294985,0.0
545,490,1286120,mortgage,20.6,60,2021-06-09,paid,300-500,1418359.2877361195,0.0
546,1091,4471918,mortgage,7.3,24,2021-08-14,active,500-600,4261153.306233797,0.0
547,835,3383195,personal,13.1,36,2022-06-06,paid,500-600,2891118.981515472,0.0
548,600,1818516,auto,5.8,24,2021-05-20,active,300-500,1826194.5738125895,0.0
549,764,966011,personal,18.7,120,2021-11-02,paid,600-700,903245.8403260104,0.0
